age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,loan_defaulted,debt_to_income_ratio,loan_term_risk
28,152554.57,0.1,9168.54,24,12.26,486,1,0,12280.17,1,0.06010006779869,24.52
24,30329.57,1.8,6212.26,48,8.42,680,2,0,2374.58,0,0.20482519204855196,33.68
26,62907.59,14.9,6266.28,60,5.5,844,3,0,5122.61,0,0.0996108736640523,27.5
39,15000.0,1.7,24560.95,36,7.4,692,5,0,487.13,0,1.6373966666666666,22.200000000000003
27,37425.86,1.1,23066.17,48,7.49,715,0,0,2561.21,0,0.6163163652084414,29.96
44,47384.35,2.2,34142.25,24,9.75,633,0,0,2377.14,0,0.7205385322369094,19.5
18,15000.0,0.6,12896.52,36,8.18,659,3,0,844.8,0,0.859768,24.54
28,38222.25,18.1,14315.8,36,13.09,404,3,0,2702.21,0,0.3745410068742682,39.269999999999996
20,50631.01,1.2,10161.67,12,8.05,659,2,0,3335.07,0,0.20070051930625124,8.05
42,74237.2,2.8,12864.31,48,6.67,755,2,0,5880.35,0,0.17328657330826056,26.68
19,16971.7,3.2,8793.55,48,11.1,571,5,1,1186.61,1,0.5181301814196574,44.4
41,17961.77,3.2,4898.06,48,13.93,414,4,0,1363.14,0,0.27269361538423,55.72
55,20512.38,3.5,3206.69,24,8.88,644,6,0,1563.04,0,0.15632949467589816,17.76
18,182200.47,5.4,4100.97,12,7.29,754,2,0,14827.98,1,0.022508009995802977,7.29
38,39246.45,2.9,19576.03,24,7.09,755,5,1,2393.27,0,0.4987974708540518,14.18
43,124153.14,4.6,15810.19,36,8.3,666,4,0,9848.47,1,0.12734426209437796,24.900000000000002
46,60672.82,17.3,3962.09,48,8.45,687,2,0,4958.5,0,0.06530255227958746,33.8
21,46901.38,0.2,31688.04,36,11.03,561,3,0,2870.57,0,0.6756312927252888,33.089999999999996
19,35775.09,0.2,12971.59,12,7.36,758,5,1,1856.71,0,0.3625872080265906,7.36
55,91667.21,20.1,13423.02,48,6.51,815,1,0,7320.55,1,0.14643207751168602,26.04
47,28126.33,2.0,30140.26,60,4.93,804,4,0,1776.04,0,1.071603013973028,24.65
39,63294.11,1.7,18701.53,48,10.06,656,3,1,4799.65,0,0.2954703052148138,40.24
25,76109.65,4.2,10733.55,48,8.4,700,0,2,6078.41,0,0.14102745184086382,33.6
39,61494.64,1.1,23876.5,24,7.46,694,3,0,4050.55,0,0.3882696117905561,14.92
26,23319.25,1.1,3401.85,36,9.46,636,4,0,1834.36,0,0.14588162140720648,28.380000000000003
48,58428.96,1.6,37278.47,36,9.1,639,1,0,3681.9,0,0.6380135809365767,27.299999999999997
49,16994.93,4.2,5278.15,24,8.75,657,4,2,1175.72,0,0.31057203530700034,17.5
36,44300.42,5.7,9923.19,48,8.05,682,3,0,3449.21,0,0.22399765058660845,32.2
43,31964.45,1.0,6541.58,36,10.71,568,2,0,2450.44,0,0.2046517302816097,32.13
26,28609.54,3.2,10795.82,36,7.6,733,3,0,2047.82,1,0.3773503523649803,22.799999999999997
36,17371.25,6.3,8225.14,36,7.72,724,3,0,1190.92,1,0.4734915449377563,23.16
46,15000.0,1.9,23968.18,48,8.24,686,2,1,662.16,0,1.5978786666666667,32.96
27,26205.49,4.1,19198.02,36,10.79,551,0,1,1557.18,1,0.7325953454791343,32.37
18,71778.21,5.3,32806.57,12,7.61,702,3,1,3133.64,0,0.4570547245466277,7.61
40,35365.05,2.6,4013.14,60,11.82,510,3,0,2858.18,1,0.11347757178344155,59.1
42,15746.95,9.3,15012.95,36,5.72,783,5,0,857.42,0,0.9533877989070899,17.16
43,29223.33,24.9,24758.91,36,10.04,570,5,1,1635.91,1,0.8472309623851901,30.119999999999997
45,65842.81,0.6,10409.54,48,5.23,850,2,0,5246.09,0,0.15809683699708443,20.92
36,77078.87,3.8,11744.56,60,10.9,557,3,0,6168.47,1,0.15237068213376767,54.5
23,27017.85,3.6,14038.37,36,9.63,658,1,0,1800.94,1,0.5195961188621597,28.89
45,82527.62,0.3,25723.65,48,9.16,638,0,0,6235.21,0,0.31169746564847023,36.64
36,25010.34,3.0,16738.49,12,8.61,659,2,0,623.42,0,0.6692627929088529,8.61
31,106604.02,0.8,5019.91,36,8.12,736,2,1,8726.08,1,0.0470893123917841,24.36
37,19555.4,0.8,13152.9,48,11.67,513,2,0,1285.38,0,0.6725968274747639,46.68
18,23392.98,0.9,26398.58,48,7.43,742,5,1,1311.99,0,1.128482989341247,29.72
46,43252.71,4.1,20665.16,48,11.83,488,4,0,3061.92,0,0.4777772306058973,47.32
26,80365.32,1.0,12332.44,36,9.57,621,2,0,6301.66,0,0.15345474888919747,28.71
27,118183.2,1.8,8396.72,36,12.6,410,5,0,9567.3,1,0.07104833851173432,37.8
41,63921.92,0.3,4722.49,36,9.64,598,9,0,5175.24,0,0.07387903867718616,28.92
52,194641.46,8.4,26680.76,60,4.88,850,3,1,15718.09,0,0.13707644815241316,24.4
18,24060.43,4.2,29478.58,48,10.37,620,1,0,1252.13,1,1.2251892422537753,41.48
44,80263.42,0.4,4785.17,48,8.22,680,1,0,6571.3,0,0.0596183167873983,32.88
29,73129.98,6.0,31153.78,48,7.44,693,5,0,5341.77,0,0.42600558621785484,29.76
34,16790.03,1.1,21721.59,24,9.66,631,4,0,400.23,1,1.2937195466595355,19.32
34,104901.57,2.5,10673.84,24,6.22,763,2,0,8267.67,0,0.10175100334532648,12.44
36,29140.65,2.4,8206.0,36,5.68,850,2,2,2179.93,0,0.2815997584130759,17.04
18,76982.86,2.6,13565.12,24,10.54,549,4,0,5785.89,0,0.17620961341264796,21.08
34,37193.93,5.7,16005.99,36,8.67,714,5,1,2592.96,0,0.4303387676429998,26.009999999999998
34,42605.18,2.3,12702.88,60,9.7,577,3,0,3282.4,0,0.29815341702581705,48.5
25,15000.0,6.3,15248.69,24,11.2,565,4,0,537.87,1,1.0165793333333333,22.4
38,56368.86,3.1,35395.15,36,7.31,745,6,1,3599.48,0,0.6279202737114074,21.93
42,48036.15,5.6,30914.47,60,6.85,760,5,0,3393.05,0,0.6435667721080894,34.25
23,43308.82,4.2,23891.95,36,9.72,617,2,0,2841.28,1,0.5516647648215768,29.160000000000004
38,22603.19,6.2,14912.02,48,10.47,548,3,0,1502.02,0,0.659730772514853,41.88
33,38202.75,7.7,17798.09,24,13.01,507,6,0,2337.33,0,0.46588504754238896,26.02
35,125450.97,6.1,23834.72,48,12.0,512,2,0,9826.59,0,0.1899923133316546,48.0
18,93504.26,2.4,24678.12,24,6.96,760,2,0,6687.57,0,0.2639250874772978,13.92
40,48845.66,1.6,28472.15,48,8.09,683,4,0,3374.18,0,0.5829003027085723,32.36
39,23214.88,2.6,20396.4,36,7.08,718,4,0,1304.05,0,0.8785916618996092,21.240000000000002
32,21500.51,5.3,19367.19,36,7.15,743,2,0,1192.38,0,0.9007781675876526,21.450000000000003
45,108106.14,3.6,7514.16,48,7.53,704,1,1,8827.06,0,0.06950724537940213,30.12
24,29245.18,1.5,21550.89,48,5.43,846,1,1,1936.59,1,0.736903995803753,21.72
37,32606.65,3.4,9504.82,36,9.43,615,3,0,2413.06,0,0.29149943339778844,28.29
18,21824.36,10.3,13477.55,36,9.82,624,6,0,1384.95,0,0.6175461731752958,29.46
42,31813.93,2.7,6353.84,48,11.19,526,2,1,2486.36,1,0.19971880242396964,44.76
24,30344.9,0.9,17424.98,24,8.85,639,1,0,1733.88,0,0.5742309251307468,17.7
23,33094.51,6.8,3972.83,24,7.76,717,2,0,2578.63,0,0.12004498631343989,15.52
39,228139.81,3.8,9646.7,24,9.83,583,3,0,18567.26,1,0.04228415899881744,19.66
40,29859.88,8.1,7375.91,36,10.68,579,5,0,2247.96,0,0.2470174026151478,32.04
18,44266.33,1.0,5031.19,24,10.66,600,8,0,3455.16,0,0.11365726501383781,21.32
18,75177.63,2.2,21800.76,12,10.68,523,7,0,4341.27,0,0.28998998771310025,10.68
19,174281.74,4.0,12275.4,36,9.05,653,2,0,14132.84,1,0.07043422908217464,27.150000000000002
34,15000.0,8.0,15698.28,36,7.14,701,3,0,764.28,0,1.0465520000000001,21.419999999999998
38,119109.42,1.5,16137.89,48,7.85,756,2,0,9532.95,0,0.13548794041646747,31.4
32,21863.12,0.7,12243.79,48,9.44,646,5,1,1514.68,0,0.5600202532849841,37.76
30,44431.55,1.7,4930.91,24,9.54,623,7,0,3476.14,0,0.11097767239720423,19.08
32,29305.29,2.1,11600.0,36,10.07,605,4,0,2067.43,0,0.3958329707708062,30.21
29,15000.0,7.8,15935.86,36,8.56,691,3,0,746.5,1,1.0623906666666667,25.68
61,15000.0,3.9,18944.82,24,6.45,755,1,0,406.51,0,1.262988,12.9
35,41017.19,0.2,3741.18,48,9.78,595,6,0,3323.61,1,0.09121005120048448,39.12
36,20104.2,10.4,22750.33,12,8.92,654,4,0,-313.36,0,1.1316207558619593,8.92
48,15000.0,5.5,1595.61,24,10.98,570,2,1,1175.65,0,0.106374,21.96
18,20362.62,5.5,20939.88,48,7.36,732,3,1,1191.95,1,1.0283490042047636,29.44
49,15000.0,11.9,6997.04,24,14.91,418,3,0,911.04,0,0.46646933333333335,29.82
33,22116.04,1.3,10646.67,36,8.5,684,3,0,1506.91,0,0.48140037728273233,25.5
36,19636.0,10.6,64725.77,36,8.24,695,1,1,-399.11,1,3.2962808107557544,24.72
19,77846.22,2.5,15946.1,36,7.95,735,3,1,5987.86,0,0.20484103145920252,23.85
47,23199.77,6.7,4593.48,48,7.93,717,0,0,1821.32,0,0.1979967904854229,31.72
30,123114.76,6.9,5391.09,12,8.35,680,4,1,9789.73,0,0.04378914437229135,8.35
41,98393.42,0.4,26451.25,24,10.35,649,3,1,6974.58,0,0.26883149300024334,20.7
26,60027.13,4.4,20066.43,48,8.58,674,6,1,4506.9,0,0.3342893455009427,34.32
46,41775.52,4.1,15240.34,24,6.7,751,3,0,2801.01,0,0.36481508787921735,13.4
38,40623.46,1.3,26232.46,24,14.24,448,2,0,2122.82,0,0.6457465710700172,28.48
45,199823.47,7.8,6551.36,36,7.09,733,3,0,16449.4,0,0.03278573833193869,21.27
48,51238.47,3.8,11404.17,36,9.89,595,5,0,3902.48,0,0.22257046316956772,29.67
35,48640.96,1.1,24230.74,24,9.15,644,0,0,2944.77,0,0.49815505286079886,18.3
30,33416.44,1.6,24399.76,48,11.04,549,2,0,2153.6,1,0.7301723343360333,44.16
26,171634.13,16.0,15330.58,48,11.16,547,4,0,13905.43,0,0.08932127893210982,44.64
51,41234.18,4.9,68752.01,36,6.66,773,1,0,1323.99,0,1.6673548497872395,19.98
33,15000.0,2.2,6856.01,24,9.32,650,2,0,935.78,0,0.4570673333333333,18.64
32,34577.81,3.1,9833.62,48,8.63,681,4,0,2638.5,0,0.28439105889008015,34.52
25,67060.08,9.4,9667.76,60,7.61,724,2,1,5394.11,0,0.14416564966817816,38.050000000000004
46,47575.59,9.2,7124.86,60,10.99,543,1,0,3809.76,1,0.1497587313157861,54.95
27,39863.51,15.0,4851.86,24,8.57,659,1,2,3101.26,0,0.12171181112751986,17.14
29,85375.63,6.1,7217.81,48,9.73,639,4,1,6932.51,0,0.08454180660218848,38.92
40,36550.82,0.5,7220.42,48,12.46,491,5,0,2854.13,1,0.1975446788881891,49.84
31,57617.48,0.4,17222.22,36,8.07,650,3,0,4261.22,1,0.29890616528178604,24.21
38,50782.23,0.1,100000.0,36,7.21,746,5,0,1134.53,0,1.9691927668398965,21.63
23,19281.85,3.4,4598.31,12,11.4,565,4,0,1199.56,1,0.23847867294891315,11.4
45,157861.71,1.1,12284.32,48,11.01,537,4,0,12837.59,0,0.07781697030901287,44.04
35,24000.97,9.2,8991.71,36,6.98,742,1,1,1722.53,0,0.3746394416558997,20.94
48,78024.37,0.3,19856.33,36,11.84,539,2,2,5844.03,1,0.2544888218898788,35.519999999999996
31,15000.0,3.8,12258.96,12,10.08,609,4,0,171.79,0,0.817264,10.08
24,32344.63,3.6,10014.31,48,9.09,641,3,0,2445.75,0,0.3096127548838864,36.36
25,68937.64,1.2,15120.78,36,7.76,720,2,0,5272.65,0,0.2193399716033215,23.28
26,30124.6,1.2,64480.91,48,10.3,609,3,0,865.68,1,2.1404735664539944,41.2
46,51268.24,2.7,33936.33,12,7.18,784,3,0,1333.14,0,0.6619367077941432,7.18
31,46963.39,1.0,42792.34,60,8.12,721,1,0,3043.48,0,0.9111850741609581,40.599999999999994
32,36658.27,6.6,6428.31,36,8.92,675,6,0,2850.68,0,0.17535770236838785,26.759999999999998
37,15000.0,7.7,4627.83,48,11.55,493,2,0,1129.15,0,0.308522,46.2
34,19523.08,10.4,14485.53,60,11.62,534,3,0,1307.48,0,0.7419695048117407,58.099999999999994
25,38104.07,3.5,27120.22,24,10.6,587,2,0,1916.36,0,0.711740766799977,21.2
36,76786.5,1.4,15747.47,24,9.92,616,3,0,5672.79,0,0.20508123172693116,19.84
24,37258.02,2.8,4015.47,12,8.17,695,3,1,2755.22,1,0.10777464825022909,8.17
18,75145.97,5.3,4405.71,48,10.34,572,5,1,6149.7,1,0.05862869292924158,41.36
30,90955.11,2.5,12843.84,24,9.11,591,2,0,6992.18,0,0.1412107577023435,18.22
44,49167.85,2.8,43251.83,36,7.89,674,7,0,2744.16,0,0.879677065399443,23.669999999999998
18,38969.48,4.2,5471.22,48,8.18,705,3,0,3113.43,1,0.14039756240011414,32.72
38,89219.62,1.1,6316.95,36,4.87,850,3,0,7246.01,0,0.07080225179170233,14.61
52,15000.0,2.6,6278.73,36,11.6,524,0,0,1042.65,0,0.41858199999999995,34.8
34,46511.73,7.5,20747.96,36,10.71,549,3,0,3199.56,0,0.4460801608540469,32.13
30,101154.56,3.2,18490.32,36,7.6,744,2,1,7853.53,0,0.18279274804813544,22.799999999999997
48,15000.0,8.5,14838.53,24,7.39,738,4,0,583.01,0,0.9892353333333334,14.78
37,33143.34,1.3,19911.12,24,8.02,691,7,2,1861.24,0,0.6007577993044757,16.04
34,69108.31,6.1,2663.46,24,8.66,699,2,0,5637.76,0,0.03854037235174757,17.32
49,65059.78,10.8,15680.92,24,10.88,541,3,0,4691.67,0,0.24102325584254974,21.76
18,41253.63,1.7,45227.66,24,11.04,584,0,0,1329.0,0,1.0963316440274469,22.08
18,16361.08,5.7,17570.93,48,7.32,749,5,0,940.05,1,1.0739468299158736,29.28
27,25333.98,4.6,26612.4,36,9.54,650,5,0,1258.19,0,1.0504626592426458,28.619999999999997
48,31528.2,9.8,11719.5,36,6.54,764,2,2,2267.95,0,0.3717148457571317,19.62
36,74353.92,15.8,38005.59,36,7.76,720,1,1,5009.41,0,0.5111444023395134,23.28
30,32934.74,13.7,31046.1,60,9.32,658,1,1,2095.26,0,0.9426550809267054,46.6
43,98255.37,5.9,9014.23,48,8.05,708,2,0,7967.67,1,0.09174287369738672,32.2
41,68970.23,2.8,11086.24,36,9.89,598,4,1,5390.37,0,0.16073949586654995,29.67
42,108052.82,2.8,6193.48,24,9.34,647,4,0,8720.49,1,0.057319003798327516,18.68
34,67496.39,1.6,40836.09,48,10.76,545,4,1,4574.02,1,0.6050114680207341,43.04
30,36014.23,4.6,21321.73,24,8.86,613,1,0,2028.48,0,0.5920362590009559,17.72
47,118386.5,4.5,12090.14,24,9.41,629,0,0,9310.93,0,0.10212431316070666,18.82
51,25155.31,0.9,15531.49,12,10.0,606,6,0,730.81,0,0.6174239156663145,10.0
18,95741.75,0.4,3659.79,24,10.7,569,3,0,7808.41,1,0.038225643462752666,21.4
37,143407.84,5.2,15893.34,24,10.66,572,2,0,11212.4,0,0.11082615845828234,21.32
31,38403.34,2.0,3797.16,24,10.89,555,1,0,3023.5,1,0.0988757748674985,21.78
18,21559.87,2.4,9954.21,24,14.73,437,1,0,1315.29,1,0.4617008358584722,29.46
32,59738.52,0.5,12024.69,24,11.06,519,0,0,4417.43,0,0.20128871622530992,22.12
32,92423.6,6.5,5201.79,12,8.59,642,2,0,7248.05,0,0.05628205350148663,8.59
29,31566.39,0.9,13974.58,60,7.94,665,3,2,2347.58,0,0.44270440807453754,39.7
51,37121.73,4.1,21976.22,60,10.0,580,4,0,2626.55,0,0.592004198080208,50.0
22,38225.33,1.1,8894.01,48,11.52,539,3,2,2953.32,0,0.23267320386769716,46.08
27,21311.05,1.4,7283.15,48,10.33,592,3,0,1590.05,0,0.3417546296404917,41.32
18,26227.24,2.1,9308.59,48,9.35,644,5,1,1952.41,0,0.35492068551628,37.4
38,48219.59,5.7,9292.73,36,9.36,619,1,0,3721.23,0,0.19271690198941965,28.08
38,15000.0,1.0,14728.88,36,9.27,632,2,1,779.77,0,0.9819253333333333,27.81
34,44550.39,2.3,5963.02,36,8.7,676,4,0,3523.74,0,0.13384888437564746,26.099999999999998
47,53528.96,5.4,3486.71,36,10.92,566,3,0,4346.73,0,0.06513689038606392,32.76
31,31826.65,0.5,35742.0,60,5.38,850,3,0,1971.48,1,1.1230211159515688,26.9
43,235501.55,8.5,10426.31,36,8.48,676,3,0,19296.09,0,0.04427278716424584,25.44
20,32048.08,1.3,18609.63,36,6.42,768,1,0,2100.98,1,0.5806784681016772,19.259999999999998
28,61613.08,9.2,3875.22,60,9.04,639,6,0,5053.9,0,0.06289606038198382,45.199999999999996
29,15000.0,2.5,34504.96,48,9.46,587,1,1,383.79,0,2.3003306666666665,37.84
41,16179.4,3.2,10529.27,48,10.33,595,2,0,1079.56,0,0.6507824764824407,41.32
33,77709.38,1.9,6202.59,36,8.61,650,1,0,6279.67,0,0.07981777746779088,25.83
44,35725.65,5.5,15548.78,60,12.91,485,4,0,2624.07,0,0.43522735065702095,64.55
27,36417.36,2.6,50674.09,48,9.3,660,2,1,1766.52,0,1.3914816999365136,37.2
40,15000.0,0.6,10213.12,48,5.93,765,5,0,1010.47,1,0.6808746666666667,23.72
41,15312.34,0.6,5670.07,36,8.32,703,3,0,1097.51,0,0.37029415491035333,24.96
48,26553.81,12.8,55455.57,60,6.68,758,2,0,1123.08,0,2.088422339393104,33.4
51,24631.58,11.1,15464.14,36,8.76,657,6,0,1562.6,0,0.6278176227428366,26.28
34,106200.57,2.6,21479.85,60,7.21,762,2,0,8422.59,0,0.20225738901401374,36.05
35,93281.27,4.5,7381.88,48,10.11,583,4,1,7585.83,1,0.07913571502617835,40.44
30,19551.12,1.0,16668.85,48,10.0,612,1,1,1206.49,1,0.8525777551362786,40.0
42,48088.43,2.4,12993.73,48,8.6,686,5,1,3686.48,0,0.27020491207552416,34.4
24,22165.01,0.7,5473.09,48,7.33,696,2,1,1715.18,0,0.24692477016703357,29.32
23,32135.04,2.2,28097.24,36,8.32,702,3,0,1793.3,1,0.8743489972316824,24.96
27,27044.21,8.5,56521.0,36,9.11,662,1,1,453.44,0,2.0899482735861024,27.33
37,56842.48,1.6,83336.54,48,7.67,707,4,0,2715.27,1,1.4660961309218035,30.68
24,18526.73,1.6,4280.54,48,7.98,738,4,0,1439.43,1,0.2310467092681763,31.92
24,67704.07,0.4,14040.62,24,5.47,797,1,0,5023.06,1,0.20738221498353052,10.94
27,78135.03,16.2,7382.17,60,8.6,602,0,0,6359.44,1,0.09447964632508621,43.0
39,18472.39,0.1,8797.56,48,9.24,636,7,0,1319.43,0,0.4762545615375163,36.96
31,118130.48,0.0,15898.52,36,9.32,640,3,0,9336.27,0,0.134584401925735,27.96
30,32736.44,2.9,5994.2,60,14.82,404,3,0,2586.0,0,0.18310482141613443,74.1
56,37746.41,4.4,8254.96,48,5.69,821,3,0,2952.84,0,0.2186952348580964,22.76
46,81963.7,9.8,20261.01,36,11.69,558,5,1,6160.35,1,0.24719491677413294,35.07
21,26902.61,14.5,15085.33,24,10.5,588,0,0,1542.29,1,0.5607385305737993,21.0
37,35638.08,1.5,38570.32,48,8.05,714,6,0,2027.32,0,1.082278282107229,32.2
36,21054.77,3.2,10086.73,48,6.25,819,3,0,1516.52,1,0.47907101336181773,25.0
30,25379.38,0.3,7736.96,48,9.1,619,5,0,1922.05,0,0.30485220679149766,36.4
43,21895.88,1.8,50788.24,60,10.78,576,3,0,725.96,0,2.319534085864555,53.9
20,24485.92,29.8,22095.6,36,7.54,735,3,0,1352.78,1,0.9023798166456478,22.62
26,28028.7,2.1,8423.17,36,7.07,782,4,0,2075.37,0,0.3005194675457656,21.21
18,33887.08,0.5,10356.73,24,7.92,736,3,0,2355.89,0,0.30562473957626324,15.84
18,144583.64,6.6,7692.15,24,10.43,610,2,0,11692.15,1,0.05320207735812986,20.86
18,38162.38,3.4,3643.06,24,9.09,643,3,0,3013.62,0,0.095462075478521,18.18
38,75073.78,4.7,10505.1,48,7.48,746,4,1,6002.24,0,0.13993034585443814,29.92
45,30133.7,8.9,22075.34,24,9.72,594,5,0,1495.33,1,0.7325798026793922,19.44
29,15000.0,0.2,10149.4,48,5.56,829,3,0,1013.68,1,0.6766266666666666,22.24
35,29457.72,3.4,8719.41,48,11.11,503,4,0,2228.99,0,0.29599744990447324,44.44
46,30423.91,1.0,6868.26,48,7.88,668,6,0,2368.04,0,0.22575204830674298,31.52
37,15000.0,4.2,52804.83,60,5.6,830,5,0,238.93,1,3.520322,28.0
48,47812.15,5.1,20697.86,36,9.62,645,1,1,3320.17,0,0.43289958723880856,28.86
52,41129.5,2.8,20009.15,36,5.76,824,1,0,2820.91,0,0.4864914477443198,17.28
39,21693.2,2.0,6787.49,24,12.52,466,6,0,1486.61,0,0.31288560470562204,25.04
34,41557.5,4.4,20141.23,12,13.56,432,1,1,1658.87,1,0.48465932743788726,13.56
20,25726.82,2.2,19456.76,36,11.02,573,5,0,1506.73,1,0.756283131766771,33.06
43,15000.0,8.0,34648.28,12,9.96,635,2,1,-1795.49,0,2.3098853333333333,9.96
18,61436.74,1.9,6146.37,12,7.72,710,4,1,4585.86,0,0.10004388253673616,7.72
43,32312.59,6.4,3961.84,24,7.55,712,2,1,2514.34,0,0.12260979389148317,15.1
44,22294.11,0.2,6700.31,48,5.54,803,2,1,1701.9,0,0.3005417125868671,22.16
34,15000.0,1.9,14528.71,24,12.49,489,3,2,562.75,0,0.9685806666666666,24.98
43,15000.0,2.4,36650.0,48,10.48,568,3,1,311.99,0,2.4433333333333334,41.92
36,48156.87,2.6,18984.14,24,10.86,581,1,0,3129.5,0,0.39421457416148514,21.72
29,25259.62,1.1,17119.13,24,9.38,646,0,0,1319.9,0,0.6777271392047862,18.76
22,26219.91,25.6,11631.4,48,9.37,592,2,0,1893.5,0,0.44360945556258585,37.48
33,15000.0,0.4,22378.19,36,9.63,693,5,1,531.8,0,1.4918793333333333,28.89
19,224523.56,9.3,4828.71,36,5.9,809,3,0,18563.62,0,0.02150647352999391,17.700000000000003
41,19991.5,6.0,24726.09,36,9.75,617,3,0,871.02,0,1.2368301528149463,29.25
35,68762.69,1.5,12513.08,24,6.24,780,4,0,5174.28,0,0.18197484711549242,12.48
35,20699.0,0.3,16168.24,24,9.65,631,6,0,981.44,0,0.7811121310208222,19.3
28,21208.84,2.6,8005.62,48,7.18,744,6,0,1575.03,0,0.3774661886270065,28.72
35,49274.52,5.6,22932.74,24,5.12,827,3,1,3098.89,1,0.465407679263035,10.24
20,46789.64,1.9,100000.0,48,7.46,725,3,0,1483.11,0,2.1372252490081136,29.84
53,46727.66,2.2,3232.92,36,7.86,738,2,0,3792.87,1,0.06918643047822211,23.580000000000002
45,24325.18,4.6,10723.67,48,8.38,694,1,0,1763.39,0,0.44084648088935,33.52
29,52046.5,4.8,12089.18,24,10.71,538,2,0,3775.38,1,0.23227652195632753,21.42
43,38484.29,4.0,11848.5,36,6.72,720,3,0,2842.69,0,0.30787887732890484,20.16
34,49610.14,3.0,7509.68,36,8.01,684,2,1,3898.82,0,0.15137389251471575,24.03
50,37644.84,1.0,10102.68,12,10.61,597,3,1,2246.02,0,0.2683682544539969,10.61
24,24511.09,3.7,18791.0,12,8.95,608,7,1,399.73,1,0.7666325732556162,8.95
40,51280.45,7.5,34580.96,24,6.66,773,6,0,2730.42,0,0.6743497765717735,13.32
30,65197.67,3.6,3994.24,48,11.46,583,2,0,5329.01,0,0.061263539019109116,45.84
38,111849.93,21.3,1000.0,48,6.1,836,6,0,9297.3,0,0.008940550968605881,24.4
36,20141.36,9.7,6226.28,36,10.01,595,3,0,1477.51,1,0.30912907569300185,30.03
37,31691.09,9.1,24972.32,36,9.18,651,1,0,1844.72,1,0.7879918298802597,27.54
43,21434.73,1.4,16803.22,60,10.06,600,2,0,1428.71,0,0.7839249666312569,50.300000000000004
32,31561.35,4.1,1000.0,36,9.27,637,4,3,2598.19,1,0.03168432275552218,27.81
40,24654.91,14.2,40967.13,12,10.41,539,2,0,-1554.9,0,1.6616215593567365,10.41
32,37938.17,1.9,9601.59,48,6.68,756,2,0,2933.01,0,0.2530852173417959,26.72
32,38921.81,2.0,2226.54,48,9.99,590,2,1,3187.02,0,0.057205458841713686,39.96
39,271538.14,1.4,10458.67,36,5.35,785,5,0,22313.08,1,0.038516394050574256,16.049999999999997
44,26911.08,3.3,31210.71,48,4.75,848,3,1,1527.36,0,1.1597717371432137,19.0
31,38426.38,13.8,18898.5,12,9.39,585,8,0,1546.08,0,0.4918105738817969,9.39
26,26729.54,3.6,8143.84,24,7.46,752,1,1,1861.14,0,0.3046756509838927,14.92
25,118208.45,1.5,9996.29,36,9.08,623,2,0,9532.45,1,0.08456493592463145,27.240000000000002
23,35024.79,13.2,14266.35,60,13.14,441,3,0,2593.11,0,0.40732150000042827,65.7
45,34922.01,3.9,59965.18,12,8.98,628,5,0,-2333.32,1,1.7171170846122545,8.98
42,43847.13,4.9,12053.7,48,10.16,614,3,0,3347.29,0,0.2749028271633742,40.64
50,139463.36,5.9,44990.62,48,7.28,747,2,0,10538.74,0,0.32259813616995897,29.12
35,60900.47,8.4,11639.91,48,7.81,703,4,0,4791.91,0,0.19113005203408118,31.24
31,41141.3,0.7,6379.38,24,13.49,466,3,0,3123.68,0,0.15506024359949733,26.98
34,24786.89,4.3,33989.77,36,7.17,735,2,0,1013.42,0,1.3712801404290735,21.509999999999998
51,23561.69,1.6,9090.4,48,10.03,596,1,1,1732.79,0,0.3858127324483091,40.12
31,98927.76,2.6,1823.24,48,9.1,653,2,0,8198.52,0,0.01843001398191974,36.4
18,15000.0,1.0,16085.16,48,10.61,592,0,0,837.31,0,1.072344,42.44
65,29139.49,1.7,6178.86,48,4.77,824,1,0,2286.64,0,0.2120442053035245,19.08
20,53629.98,0.7,13292.83,48,11.73,513,3,0,4120.87,1,0.24786192349875943,46.92
34,28637.29,7.2,46266.72,60,9.71,643,3,0,1410.0,0,1.6156109743624485,48.550000000000004
35,26710.31,7.1,13040.29,48,8.96,618,1,0,1901.6,1,0.4882118552723649,35.84
20,39739.86,5.0,13272.17,12,9.54,634,7,0,2147.66,0,0.33397626463706714,9.54
48,43074.17,8.1,38869.17,36,6.31,809,3,0,2401.57,1,0.9023776894598318,18.93
25,39874.64,1.5,21355.31,48,11.0,535,4,0,2770.95,0,0.5355611987970299,44.0
44,98816.64,14.8,9111.25,24,6.68,737,2,0,7828.11,0,0.09220360052719866,13.36
47,35936.93,2.8,2652.0,12,10.06,621,4,2,2761.52,0,0.07379595307668184,10.06
25,50887.75,10.6,16375.88,36,11.94,528,4,1,3697.2,0,0.3218039705037067,35.82
32,60155.76,4.5,29157.85,48,8.33,674,5,0,4296.63,0,0.4847058702275559,33.32
45,23161.05,2.7,15946.27,48,9.52,639,6,0,1529.32,1,0.6884951243574882,38.08
34,52892.98,0.2,14664.47,60,8.29,691,5,0,4108.37,0,0.2772479448123361,41.449999999999996
50,45836.18,6.1,5064.25,36,10.62,624,3,1,3654.79,0,0.11048586509608785,31.86
45,17487.74,1.2,11873.28,24,8.42,665,3,0,918.04,0,0.6789487949843719,16.84
